date,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-04-19,0.3475372599934346,0.5420125131651592,0.5263993102483164,0.5137307973142112,0.46108843972964736,0.43343100144192653,0.6372167124836666,0.29919178689725107,0.4099186571629514,0.7194568123872817,0.46957479692684795,0.30811121694655635,0.45868430595742976,0.4130740922046419,0.35694938191808095,0.4913019198511271,0.6650157848674191,0.29514409847426987,0.42578655876877125,0.3348477734123953,0.6763527563003869,0.4267270413819218,0.4483041734328466,0.7537040402577855,0.24775170239712171,0.44167014190190934,0.39963202500526346,0.3700539480397858,0.441936150052197,0.39366736293131394,0.501437406566362,0.3201782799780662,0.4210814006089835,0.5174179525258822,0.3723617302026456,0.2655845238422208,0.7457730251024685,0.5115803800875932,0.3205588105306057,0.23785265050734328,0.37113672468593856,0.722974275901148,0.4360383664362686,0.5334785350632949,0.5051320503532337,0.510437812940621,0.39208912480911645,0.5091364203990439,0.6108943155376173,0.4332952977339433,0.4394832403884547,0.41433235986889283,0.4577685389482385,0.6144164049186343
2020-04-26,0.33192285033454066,0.6342290090416034,0.5315006611605951,0.5493280634382726,0.4693626700502446,0.40587894978050215,0.6430485957268557,0.3368951320698104,0.42036140549395234,0.7570742437900425,0.4541532448341406,0.32871579826035274,0.5198403303390892,0.46689182604637647,0.35049386060952065,0.48050462607638433,0.6904800876334188,0.31718135832179983,0.44042717457477965,0.33048563481705073,0.675101366174358,0.40103347253376925,0.474681484961267,0.7534792186746941,0.4835946833174389,0.4746454311901312,0.4285822737838663,0.4090020780392147,0.4599445833265271,0.42902816379170655,0.492783080792603,0.35371667416634944,0.41876384885929635,0.5270444411566969,0.42684809110474237,0.29201081003715507,0.7646907243309415,0.5231426058928991,0.3725524015395355,0.21918091288037025,0.42241619178289413,0.73883202205656,0.4463018369849494,0.5630979364176,0.4719764857647344,0.5126954848102184,0.41265979346217635,0.5272814145767436,0.5795735256776027,0.49342647120742306,0.4427532250715024,0.45679855326390745,0.44204329884944343,0.5810130674195069
2020-05-03,0.36733972907877127,0.6817931375339146,0.600445781046319,0.57394747072846,0.4861672383517649,0.4486036062932322,0.6511720253297536,0.3993676899615774,0.5003886797263021,0.7702810911138046,0.5065108332874791,0.388879794598115,0.5350343585664753,0.5601507938503322,0.4272445292167385,0.5498230980162278,0.7140951917090465,0.37014868496401093,0.5143478655010312,0.3635435799139469,0.6619829520039459,0.44508672910177677,0.5447362315289446,0.7537152813369401,0.5089325228403957,0.5278596213443544,0.46070339801437915,0.4763253208149822,0.5138516710656359,0.4861519234229423,0.5043221818242817,0.4152308239427626,0.4767857190424612,0.5632149995661987,0.505601286146325,0.36089347490145285,0.7376366987903531,0.5890661817141049,0.42771603122371965,0.2597586288482669,0.4579376359348234,0.6960990639197446,0.483690683981986,0.6350493881596729,0.5298972541232824,0.5500511156979795,0.4606934025331573,0.6017215054561583,0.648956739093255,0.5723518057980629,0.4979329417615322,0.49878919214455547,0.4815017517719133,0.6363838036302943
2020-05-10,0.4176170433941815,0.7316790932170708,0.6338676773830619,0.5492636707154114,0.49801253813831065,0.5058254379166109,0.677294746158715,0.46359978936336965,0.545979627767729,0.8007667345179985,0.5362133470372464,0.45525110613048103,0.5369315538560511,0.6173749184748752,0.4544316153607766,0.5814910679854116,0.7241508713033497,0.4281327509341476,0.5624960316117783,0.4161672276612145,0.6621268511325601,0.5006635888487605,0.6012762046377674,0.7532094327749846,0.5314116753326112,0.57998688155707,0.5118960092271815,0.5167187859464268,0.5490874438390303,0.5425161326386262,0.5193230131654639,0.45930192491389304,0.519666563076879,0.6373210278264113,0.5638604190700606,0.4113091919746221,0.7060194559978258,0.6439669820737178,0.4733580452987945,0.3291955365118398,0.5160167026008695,0.6455989212504321,0.5327833025162338,0.6853943540051809,0.5524750567204876,0.5893405854674564,0.5228101003847915,0.655006659306444,0.6816740974002498,0.6264246040628135,0.5174769453145823,0.5485005845179207,0.5195864015062427,0.7004914162363336
2020-05-17,0.39250413119870414,0.7215394608095552,0.5692030083719715,0.5651717941994768,0.45861903926146586,0.46768781701186046,0.6594088007697403,0.41633866849150863,0.5401277236856197,0.791153728192019,0.4871861290822323,0.42873290063296604,0.49463720108969417,0.6104101979661045,0.4848031240508797,0.5887849397140688,0.7165589683805781,0.43013013352217183,0.5480273427211688,0.38130988643404506,0.6778616737888348,0.4590041420465396,0.5904504151738816,0.7535466651496217,0.4738018079946113,0.5581849501991648,0.46477575887716266,0.48157670101759553,0.558680761526058,0.49640079870506276,0.5141304177012084,0.4625724268051415,0.4798838018534875,0.597862885735422,0.5553969316658195,0.4069412197116549,0.7229701756393565,0.5966119095661125,0.4675498606233161,0.31147892487047263,0.49786948878355786,0.6644506164273398,0.522388054292821,0.6155341432047866,0.5334840012191858,0.5450006059059632,0.4800520714229667,0.6440004927463558,0.6459358385606401,0.6021175939402247,0.5238349737120608,0.5452552756304913,0.4903282158715242,0.6598359599085845
2020-05-24,0.4493422157246894,0.7697995395061585,0.641523199807718,0.6183389625994948,0.5071234411137605,0.5379207138754419,0.7120036406508728,0.5069536271681584,0.5795605626208579,0.8237130438287155,0.5553106815151257,0.4323189710307866,0.5163998964265811,0.66868409294469,0.5148257760768626,0.664307507064839,0.7278598152900164,0.46192294086373586,0.5993067025564195,0.4786522381180344,0.6749384148694547,0.5541653403165696,0.6425414934415782,0.7524000750758564,0.49565807718070465,0.6221790498440629,0.5393969602147723,0.5697807007942666,0.5879479429236201,0.5980654911401121,0.5331699344034782,0.5156231060667328,0.5443995996802868,0.6566204539907405,0.6025233839939482,0.4512485563991637,0.6575409307670241,0.6527506671621232,0.5231959718265089,0.3790203391762345,0.5475693965520889,0.6092011685655718,0.5803721479718001,0.7248354530374561,0.5986985901013525,0.6215522603198601,0.5675169794590549,0.6975758586898302,0.6958671721916153,0.6404928744756342,0.5809054616024519,0.5942827291377404,0.5465050035675578,0.7594923491065959
2020-05-31,0.4485190377985951,0.757771328276224,0.6188028079041902,0.5884415611506382,0.4596676665001973,0.5133157810553203,0.6877749847589972,0.5508756192877718,0.5866458217556761,0.8175063144970915,0.5510166966284021,0.40764492620154336,0.502790199493257,0.6546284225112932,0.5379074915937208,0.6699269347498538,0.7166951709123482,0.44972688323122967,0.5923875299612192,0.4731450105859395,0.6648216689428342,0.5394667437888975,0.6349438564835906,0.7532094327749846,0.5076861501807894,0.6369719144561173,0.5396178510775453,0.5994753069934651,0.5973368403068037,0.6064318555747163,0.5025913166695298,0.5126806554252801,0.5395181159374041,0.6594344148190893,0.613994784448402,0.4713313484673264,0.6591862424648286,0.6463654420739371,0.5341168785860518,0.39472868410524037,0.5470544878948551,0.6154607314563341,0.543533634957486,0.7019290391540794,0.6118732848161282,0.592733640105109,0.5645941589630467,0.6930717300095404,0.6805801413239035,0.6370884327034279,0.6191896011038764,0.6189965351100416,0.5345598602013041,0.7869824143020946
2020-06-07,0.4544071738198933,0.8115700245705008,0.7087537189191606,0.6425506182359708,0.5134665357037539,0.5493034840168585,0.7552636946403818,0.6116387105900909,0.6501119016459738,0.8557246154349116,0.6127194909361308,0.44227120719500446,0.5840265390069883,0.7001157092721464,0.5594451945502087,0.7388159401558972,0.7956716839467554,0.4723694555474469,0.6585485091692705,0.5199057741735045,0.6505567035404024,0.6262411333635042,0.7091701988235183,0.7546258087484595,0.5297172887283698,0.6890261882405179,0.6075631017571561,0.6704555295504565,0.6457837161053888,0.6633351750744776,0.5542287937862916,0.5491242628238531,0.5860377357115725,0.7220395264603149,0.6384713592659631,0.5096968602421053,0.6530187651823672,0.6875933230768135,0.596284069277352,0.4250200439214276,0.5966124212984718,0.5730939203036088,0.5891834730670483,0.793486317952197,0.6677526814924011,0.638465250491506,0.6242677113699383,0.74685853240616,0.7709887704056312,0.7144473556557003,0.6841754389306623,0.6713322680680539,0.5823793954704151,0.8032205120684152
2020-06-14,0.4935105878737929,0.8260160208854632,0.6947695765968805,0.6723573895685494,0.52234438501073,0.5933638020517243,0.7645487455544454,0.6635339040696789,0.667601763365871,0.8420571284380595,0.6622758051347396,0.4424790578902047,0.6276612582127192,0.7336305090451967,0.5862534748728486,0.7706328584301195,0.7917914388642028,0.5472297364976203,0.6598806291519576,0.5586796089490775,0.6091571993316128,0.6424288730806571,0.6953768860639024,0.7545246390360684,0.5708728052107542,0.7265097738323519,0.6164218222110602,0.7058237400496549,0.6740673429609242,0.7369873378326711,0.5658800907455978,0.5907255660708313,0.6144557492078351,0.7370979945249159,0.6967423055404678,0.5693100289919998,0.6301261496547149,0.7007113267059323,0.6396386607474795,0.473263624893196,0.6453383033997098,0.5358985128605362,0.6070259102638769,0.8096390913276086,0.6782373711557723,0.6793115683898617,0.6600310064283654,0.7712461110217147,0.7480795334588619,0.7225836012345791,0.7228897506375445,0.7200069167217845,0.6133053978391079,0.7411555454974043
2020-06-21,0.5147701277170827,0.8572968256982845,0.7072092508157517,0.6579891326846764,0.5505813176278778,0.6149495270035741,0.7539833662920784,0.7600704772923402,0.6879176318506529,0.8599370502711101,0.6803219033818971,0.45110190727296245,0.6754188086473075,0.7463212286051716,0.6075254679939013,0.7906632296345093,0.8101112155234037,0.5591957702776863,0.706004734639971,0.5929953062166355,0.568888876569574,0.6834229745529371,0.7384286323902259,0.754895594648169,0.604421971355281,0.7574097375260582,0.6404619037970039,0.7552158906221912,0.6823439210078605,0.7686668180392324,0.5679332819768071,0.6063699325462887,0.6318356527034583,0.7449099882080111,0.7225529275251265,0.5770910975207922,0.6101067631209548,0.7242190020897195,0.6622709864760348,0.5127207624535526,0.6499447881717749,0.5129419532853705,0.6036868010373085,0.8368343886111521,0.71225845010428,0.7006676650412178,0.6967441329298142,0.7851261424881074,0.7631297587268296,0.7418355827886,0.770480893360541,0.7121975615173486,0.6276876674027095,0.7537469624836567
