date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2020-09-20,106.14285714285714,4441.0,1685886.0,0.629596883436111,26.342231918409666,0.02390066587319458,102.71428571428571,2405.4285714285716,0.6092599719926834,14.268038120184707,21,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,44.01432002916591
2020-09-27,79.14285714285714,4052.285714285714,1685886.0,0.46944370581911904,24.03653458351107,0.019530423746739054,86.14285714285714,2368.5714285714284,0.5109649000161169,14.04941632216786,22,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,50.74286874721273
2020-10-04,113.33333333333333,6415.0,1685886.0,0.6722479060466326,38.051208681963075,0.017666926474408935,80.33333333333333,2391.0,0.47650513340364253,14.182453617860283,23,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,48.87433444750996
2020-04-26,0.16666666666666666,8.5,38531.0,0.04325521441609786,2.2060159352209907,0.0196078431372549,0.0,,0.0,,0,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,54.20125131651592
2020-05-03,0.0,8.857142857142858,38531.0,0.0,2.2987056803983434,0.0,0.0,,0.0,,1,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,63.42290090416034
2020-05-10,0.14285714285714285,10.571428571428571,38531.0,0.03707589807094102,2.7436164572496358,0.013513513513513513,0.0,51.0,0.0,13.236095611325945,2,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,68.17931375339145
2020-05-17,0.0,13.714285714285714,38531.0,0.0,3.559286214810338,0.0,0.0,51.0,0.0,13.236095611325945,3,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,73.16790932170709
2020-05-24,0.2857142857142857,14.285714285714286,38531.0,0.07415179614188204,3.7075898070941027,0.019999999999999997,0.0,51.0,0.0,13.236095611325945,4,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,72.15394608095552
2020-05-31,0.0,23.142857142857142,38531.0,0.0,6.006295487492445,0.0,0.0,51.0,0.0,13.236095611325945,5,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,76.97995395061585
2020-06-07,0.0,37.142857142857146,38531.0,0.0,9.639733498444667,0.0,0.0,51.0,0.0,13.236095611325945,6,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,75.7771328276224
2020-06-14,0.0,27.857142857142858,38531.0,0.0,7.2298001238335,0.0,0.0,51.0,0.0,13.236095611325945,7,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,81.15700245705007
2020-06-21,0.0,53.714285714285715,38531.0,0.0,13.940537674673825,0.0,0.5714285714285714,51.0,0.14830359228376408,13.236095611325945,8,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,82.60160208854631
2020-06-28,0.2857142857142857,56.285714285714285,38531.0,0.07415179614188204,14.607903839950763,0.005076142131979695,0.0,51.0,0.0,13.236095611325945,9,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,85.72968256982844
2020-07-05,0.2857142857142857,64.0,38531.0,0.07415179614188204,16.61000233578158,0.004464285714285714,1.0,51.0,0.2595312864965872,13.236095611325945,10,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,82.99818092853212
2020-07-12,2.142857142857143,83.57142857142857,38531.0,0.5561384710641153,21.689400371500497,0.02564102564102564,0.7142857142857143,51.0,0.18537949035470513,13.236095611325945,11,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,84.67523634670202
2020-07-19,1.1428571428571428,85.0,38531.0,0.29660718456752816,22.060159352209908,0.013445378151260503,1.4285714285714286,51.0,0.37075898070941027,13.236095611325945,12,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,83.31188935099588
2020-07-26,2.5714285714285716,100.42857142857143,38531.0,0.6673661652769385,26.06435634387154,0.025604551920341397,1.4285714285714286,51.0,0.37075898070941027,13.236095611325945,13,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,80.75858569897949
2020-08-02,6.857142857142857,181.14285714285714,38531.0,1.779643107405169,47.01223875395321,0.03785488958990536,5.428571428571429,51.142857142857146,1.408884126695759,13.273171509396887,14,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,80.58329350283303
2020-08-09,5.571428571428571,125.0,38531.0,1.4459600247666997,32.44141081207339,0.04457142857142857,8.142857142857142,51.0,2.113326190043638,13.236095611325945,15,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,80.84768469361941
2020-08-16,7.428571428571429,214.14285714285714,38531.0,1.9279466996889334,55.576771208340595,0.03468979319546364,6.714285714285714,51.0,1.7425672093342282,13.236095611325945,16,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,79.68386168710123
2020-08-23,7.142857142857143,263.0,38531.0,1.8537949035470513,68.25672834860242,0.027159152634437807,4.428571428571429,51.0,1.1493528401991717,13.236095611325945,17,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,77.27526315922354
2020-08-30,2.142857142857143,241.0,38531.0,0.5561384710641153,62.547040045677505,0.00889152341434499,2.7142857142857144,51.0,0.7044420633478795,13.236095611325945,18,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,78.00541971569068
2020-09-06,1.2857142857142858,166.42857142857142,38531.0,0.33368308263846924,43.19342125264629,0.007725321888412019,1.8571428571428572,51.0,0.48198667492223335,13.236095611325945,19,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,76.56268454013296
2020-09-13,0.8571428571428571,203.14285714285714,38531.0,0.22245538842564613,52.72192705687814,0.004219409282700422,1.2857142857142858,51.0,0.33368308263846924,13.236095611325945,20,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,75.11994936457526
2020-09-20,0.42857142857142855,181.0,38531.0,0.11122769421282307,46.975162855882274,0.002367797947908445,0.14285714285714285,51.0,0.03707589807094102,13.236095611325945,21,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,74.91939941507393
2020-09-27,0.7142857142857143,161.28571428571428,38531.0,0.18537949035470513,41.85868892209241,0.0044286979627989375,0.5714285714285714,51.142857142857146,0.14830359228376408,13.273171509396887,22,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,77.88849803022754
2020-10-04,2.0,146.66666666666666,38531.0,0.5190625729931744,38.06458868616611,0.013636363636363637,0.6666666666666666,51.0,0.17302085766439143,13.236095611325945,23,Amador,53.7,13.9,26.7,3.3,91.0,2.5,60.7,44.1,29.1,8.4,8.2,12.1,3.6,6,3.0,2,0.0009601745962287772,76.03750285349183
2020-04-26,0.5,23.333333333333332,217769.0,0.022960109106438475,1.071471758300462,0.02142857142857143,0.0,424.0,0.0,19.470172522259826,0,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,52.63993102483164
2020-05-03,0.14285714285714285,30.428571428571427,217769.0,0.006560031173268135,1.3972866399061128,0.004694835680751174,0.0,424.0,0.0,19.470172522259826,1,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,53.15006611605951
2020-05-10,0.42857142857142855,50.0,217769.0,0.019680093519804404,2.2960109106438473,0.00857142857142857,0.5714285714285714,448.0,0.02624012469307254,20.572257759368874,2,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,60.044578104631896
2020-05-17,0.14285714285714285,59.57142857142857,217769.0,0.006560031173268135,2.735532999252812,0.002398081534772182,2.0,448.0,0.0918404364257539,20.572257759368874,3,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,63.38676773830619
2020-05-24,0.42857142857142855,91.71428571428571,217769.0,0.019680093519804404,4.211540013238142,0.004672897196261682,4.571428571428571,448.0,0.20992099754458032,20.572257759368874,4,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,56.920300837197146
2020-05-31,2.2857142857142856,99.71428571428571,217769.0,0.10496049877229016,4.578901758941158,0.022922636103151862,5.714285714285714,448.0,0.2624012469307254,20.572257759368874,5,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,64.1523199807718
2020-06-07,1.5714285714285714,128.57142857142858,217769.0,0.07216034290594948,5.904028055941323,0.012222222222222221,2.857142857142857,448.0,0.1312006234653627,20.572257759368874,6,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,61.880280790419015
2020-06-14,2.4285714285714284,144.0,217769.0,0.11152052994555829,6.61251142265428,0.016865079365079364,4.714285714285714,448.0,0.21648102871784847,20.572257759368874,7,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,70.87537189191606
2020-06-21,2.4285714285714284,212.0,217769.0,0.11152052994555829,9.735086261129913,0.011455525606469001,3.7142857142857144,448.0,0.17056081050497152,20.572257759368874,8,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,69.47695765968805
2020-06-28,3.857142857142857,297.0,217769.0,0.17712084167823966,13.638304809224454,0.012987012987012988,5.857142857142857,448.0,0.2689612781039935,20.572257759368874,9,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,70.72092508157517
2020-07-05,6.285714285714286,237.71428571428572,217769.0,0.28864137162379794,10.915891872318177,0.026442307692307692,7.571428571428571,428.0,0.3476816521832112,19.653853395111334,10,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,68.39787577715934
2020-07-12,13.285714285714286,287.57142857142856,217769.0,0.6100828991139366,13.205342751788756,0.04619970193740686,14.571428571428571,484.57142857142856,0.6691231796733498,22.251625739725515,11,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,72.33129306387315
2020-07-19,18.428571428571427,298.7142857142857,217769.0,0.8462440213515894,13.717025183303672,0.06169296987087517,18.285714285714285,492.0,0.8396839901783213,22.59274736073546,12,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,71.24435732516092
2020-07-26,32.714285714285715,406.7142857142857,217769.0,1.502247138678403,18.67640875029438,0.08043554618897085,26.285714285714285,457.2857142857143,1.207045735881337,20.9986597856313,13,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,71.14648286862233
2020-08-02,33.0,394.85714285714283,217769.0,1.5153672010249393,18.131926162913125,0.08357452966714907,27.0,451.0,1.2398458917476776,20.710018414007504,14,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,71.09211549733439
2020-08-09,25.428571428571427,341.0,217769.0,1.167685548841728,15.658794410591039,0.07457059069962295,23.0,451.0,1.0561650188961698,20.710018414007504,15,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,70.80389436946191
2020-08-16,25.285714285714285,357.42857142857144,217769.0,1.1611255176684598,16.413197995516875,0.07074340527577937,19.571428571428573,451.0,0.8987242707377346,20.710018414007504,16,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,73.07019684367945
2020-08-23,27.571428571428573,511.2857142857143,217769.0,1.2660860164407501,23.478351569126655,0.05392567756356525,22.571428571428573,451.0,1.0364849253763655,20.710018414007504,17,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,70.30297824953557
2020-08-30,25.571428571428573,584.8571428571429,217769.0,1.1742455800149962,26.856767623359747,0.04372252076209086,19.142857142857142,451.0,0.8790441772179302,20.710018414007504,18,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,66.23753254163954
2020-09-06,42.714285714285715,594.0,217769.0,1.9614493208071726,27.27660961844891,0.07190957190957191,17.285714285714285,451.0,0.7937637719654443,20.710018414007504,19,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,66.97539046467381
2020-09-13,65.57142857142857,612.8571428571429,217769.0,3.011054308530074,28.142533733320303,0.10699300699300698,17.571428571428573,451.0,0.8068838343119807,20.710018414007504,20,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,69.83919468012391
2020-09-20,47.0,666.7142857142857,217769.0,2.1582502560052164,30.615665485642385,0.07049496464538248,12.285714285714286,451.0,0.5641626809010597,20.710018414007504,21,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,61.91682862641
2020-09-27,16.0,519.4285714285714,217769.0,0.7347234914060312,23.852273346002942,0.030803080308030802,12.285714285714286,451.0,0.5641626809010597,20.710018414007504,22,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,66.76731433450804
2020-10-04,17.333333333333332,764.0,217769.0,0.7959504490232003,35.08304671463799,0.02268760907504363,11.666666666666666,451.0,0.535735879150231,20.710018414007504,23,Butte,49.5,16.3,18.0,2.3,87.2,6.2,37.5,40.7,31.6,7.1,7.4,10.7,3.2,4,2.9,3,0.005426702178665091,67.47523443415756
2020-04-26,20.5,302.3333333333333,1160099.0,0.1767090567270552,2.6060994219746187,0.06780595369349504,29.5,1176.3333333333333,0.2542886426072258,10.139939206337848,0,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,43.34310014419265
2020-05-03,13.857142857142858,282.14285714285717,1160099.0,0.11944793381550073,2.4320584462434427,0.04911392405063291,22.857142857142858,1485.0,0.1970275196956713,12.800631670228144,1,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,40.58789497805021
2020-05-10,13.857142857142858,389.7142857142857,1160099.0,0.11944793381550073,3.3593192108111958,0.03555718475073314,19.285714285714285,1607.5714285714287,0.16624196974322264,13.857191744596182,2,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,44.86036062932322
2020-05-17,15.285714285714286,529.0,1160099.0,0.13176215379648018,4.559955658956692,0.028895490143127197,17.714285714285715,1628.0,0.15269632776414527,14.033285090324188,3,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,50.582543791661095
2020-05-24,16.142857142857142,722.4285714285714,1160099.0,0.13915068578506784,6.227301044381311,0.022345263990508204,12.857142857142858,1628.0,0.1108279798288151,14.033285090324188,4,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,46.76878170118604
2020-05-31,20.428571428571427,949.8571428571429,1160099.0,0.1760933457280062,8.18772486535324,0.021506993532862083,12.857142857142858,1628.0,0.1108279798288151,14.033285090324188,5,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,53.79207138754419
2020-06-07,25.857142857142858,949.2857142857143,1160099.0,0.22288738165572816,8.182799177360849,0.027238525206922496,17.0,1628.0,0.14653921777365553,14.033285090324188,6,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,51.331578105532024
2020-06-14,29.285714285714285,910.0,1160099.0,0.25244150961007883,7.844158127883913,0.032182103610675035,22.0,1628.0,0.18963898770708362,14.033285090324188,7,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,54.93034840168585
2020-06-21,34.857142857142854,1102.2857142857142,1160099.0,0.3004669675358987,9.501652137323747,0.03162260238465526,28.571428571428573,1628.0,0.24628439961958914,14.033285090324188,8,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,59.33638020517243
2020-06-28,43.57142857142857,1720.5714285714287,1160099.0,0.37558370941987335,14.831246545091657,0.02532381268681501,37.42857142857143,1579.0,0.32263256350166175,13.610907344976592,9,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,61.49495270035741
2020-07-05,82.28571428571429,2043.5714285714287,1160099.0,0.7092990709044168,17.615491682791113,0.040265641384131426,49.42857142857143,1576.5714285714287,0.4260720113418892,13.589973171008928,10,Contra Costa,48.9,25.6,15.4,2.0,61.5,20.2,92.9,33.7,23.1,5.4,5.2,9.8,2.8,2,10.7,4,0.028909127427536485,58.98173695186654
