date,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-10-04,0.49271327692619654,0.7470882781407141,0.6915214148269212,0.688975077772095,0.6497720977818567,0.5387024889718058,0.7722126052889936,0.7123608449526088,0.5858183385688898,0.795394554614495,0.658644834959058,0.4506799687671338,0.559817741144737,0.6304587506237335,0.6377027354190838,0.7259337023867889,0.7620769671982125,0.5306769914908853,0.6675758825921048,0.554086040065852,0.6026935281327053,0.6830783164500573,0.6591129307166658,0.7563119706216405,0.5596124345812227,0.6883485470487535,0.49412507245733056,0.7195981586318779,0.7103126701639317,0.7228690042066539,0.566925416351933,0.5582837215896632,0.5694858917787516,0.7342655153764178,0.6507750967172405,0.5752611390253287,0.6243410132173182,0.6822081412567585,0.6346085567690217,0.5153365428955525,0.64437263597677,0.5563004618259905,0.612020637848527,0.7209473689401491,0.7275096271974791,0.590522379367731,0.5937291410234244,0.676153506689453,0.784532719945649,0.62562306485332,0.6985272204257503,0.6449284339987592,0.5611112172306115,0.7112244120000357
2020-10-11,0.500914867259712,0.7581349908584143,0.7062498380134696,0.6899015830543,0.6194482549472878,0.5534101373023586,0.750561113268836,0.7096004979177184,0.5962388822287045,0.7781288747911264,0.6708603303011268,0.4635864115887279,0.6338999260411817,0.6331943778180541,0.6236539781820246,0.7343655203173725,0.7422147632936233,0.5317303243399425,0.6913391766820747,0.5589508291439377,0.5881504605225901,0.6844239794699132,0.6579840003204308,0.7558398452971489,0.590049898658622,0.6754347789772165,0.5506923171750507,0.7265345060511768,0.705466564900899,0.7079226731078405,0.5630042520562885,0.5734021842003685,0.5795403469542968,0.7270369603762561,0.6513780401065558,0.5788544884871978,0.6172100976024293,0.6843638419132951,0.6463421916684796,0.5105972664224706,0.6323515392651774,0.5419047880282372,0.5945894303001122,0.7235734694944087,0.7144102459303378,0.6035660001772409,0.6224435539604146,0.6794220394698757,0.7819906034431909,0.6268832876841276,0.7021493338545447,0.6458808507432215,0.5797924496142696,0.6968264816469404
2020-10-18,0.5189313461837856,0.7536601849979009,0.7116072731342703,0.676035451824702,0.6392543950156193,0.5651948359925445,0.7289305699116095,0.7231050029977641,0.6009039595966924,0.7722335540094754,0.6775217823826694,0.46187065535031974,0.6777532632105442,0.6423659100352028,0.592864898981766,0.6981521603888031,0.7395093192079154,0.5372841864793114,0.6803511642430232,0.585998294297941,0.5800182739812929,0.6785611769123168,0.6507356599163597,0.756143354434322,0.5941026377971995,0.6834292358262628,0.5628370704735582,0.7314104174820619,0.7045744504000188,0.7148825200728895,0.5705830151038416,0.5703641588462526,0.5862347465172798,0.7246848296691979,0.6499755326465427,0.5783074456034563,0.5816243570298832,0.6814303279081353,0.6595652069311052,0.5465777207050212,0.6514932385568425,0.5280434539868631,0.6147607059316142,0.7180174665956004,0.7147657789360908,0.608542654085186,0.6387636351801659,0.6895051466236622,0.7839668225092904,0.6323549200402531,0.7090147031787977,0.6607726088851649,0.5802943333174327,0.7148113134507673
2020-10-25,0.514734358111732,0.7618451149302234,0.7038809743512362,0.682666225924703,0.6538309667760778,0.56507021072274,0.7349283982067732,0.7040029118339204,0.601998037010728,0.774331503035196,0.6634989453559493,0.4705547241559619,0.6401352800715346,0.6286238412259176,0.6352068191053497,0.685647590394822,0.7844663817789198,0.5331679636150221,0.689760334064929,0.5646639694186011,0.5824872872367246,0.6501529278289286,0.6538752310857184,0.7566154797588137,0.5909272699284076,0.6578542915275908,0.5696191449443457,0.7154902431056968,0.7115822958466763,0.6995757628681334,0.575237829204994,0.5703697382723187,0.58501931709012,0.7071605134471541,0.6406302380779911,0.5672690600680418,0.604864318679964,0.678500058039878,0.6184643059684856,0.5272636287398734,0.6171400548655671,0.5264883619903289,0.6206863514676095,0.7138271542880957,0.69983216545417,0.6226557012189128,0.6339043622009571,0.6915809703020865,0.7827321561908274,0.6326391970139379,0.7116470030326086,0.6428094885181466,0.5753392883270462,0.7143803050184575
2020-11-01,0.5220156928393987,0.7577255227349123,0.7137029728790009,0.6825130883780398,0.6299271466646924,0.5700294927629993,0.7725442042596011,0.6754897613678139,0.6136014821694797,0.7532063957103217,0.6655091215091612,0.5050802044405737,0.6112762903460647,0.6354362854680909,0.6132737841697861,0.6803530392994077,0.7876322900230603,0.5456646674905258,0.6927669864736746,0.5711926685827147,0.5774154155407439,0.6645264193161741,0.6467378130911009,0.756143354434322,0.5541852353081572,0.6567277977040511,0.5654798519180491,0.7122347621391671,0.6854955765612871,0.6925474270559551,0.555015878986706,0.5778227152505939,0.5914688198251853,0.7217377962437618,0.6423749870999819,0.5786888516818836,0.5974281502949123,0.6713137411925546,0.6195937692344531,0.5361791360735234,0.6288674644318145,0.526295254284862,0.6223116088866129,0.7144946179639413,0.6902522896923268,0.6253912541665881,0.6427921076767724,0.6873866662297462,0.7832188205561451,0.6367547079505051,0.6914555780426932,0.6577292911889312,0.5797616166439031,0.7383317263494814
2020-11-08,0.4901738916824813,0.7447682355127719,0.6931749364708397,0.6625927568220037,0.6174675637233175,0.5370948774864541,0.723306171712011,0.6117810473687978,0.5772091019562895,0.7644848275240593,0.6269393253074355,0.4773372392524382,0.588852382162278,0.5848122883939232,0.6191729636858839,0.6816421365693437,0.7577662543929741,0.49453681775464053,0.668393208236834,0.5461225898506057,0.5934535843425852,0.6321926826078715,0.6085979713165831,0.7546258087484562,0.5694678000694585,0.6051898753428232,0.5502760359818974,0.6523356290785044,0.6760483075663487,0.6524434530354822,0.5414235867238181,0.5328084946650744,0.5605225567778479,0.6841654153896236,0.5896932430850416,0.514737001325768,0.6240314821723051,0.6424142377835065,0.572996379340943,0.49727083404661804,0.5658993351888143,0.5671155505753326,0.5983138575446961,0.6786177383840115,0.6622854936687689,0.5837575708848123,0.6028198306759645,0.6509789483394243,0.7650678995836456,0.5887217363567053,0.6721347221241302,0.6104483250829109,0.5489448335608067,0.6931847607313163
2020-11-15,0.48204820689267525,0.7349684179561476,0.6603746217713379,0.6394207826623621,0.5727985857938827,0.5197877280539979,0.672358227198513,0.5891173894049586,0.5778065512751815,0.7520281940382264,0.5905072195418588,0.4917469521536249,0.584317694937791,0.5926874017168531,0.5749692069626521,0.6275103342739649,0.6401749557133767,0.5089401367017119,0.6491781599021433,0.5352970395111056,0.5998126428733234,0.5867962905322538,0.5997833111482007,0.7534792186746907,0.5334075016914299,0.5954709542689036,0.5377689007747883,0.6134031698084242,0.6506449928222728,0.628526642896725,0.5245209337675351,0.5560563183287114,0.5316317459253954,0.6805242383777245,0.6145094806118758,0.5419446173249813,0.6389299569402117,0.6263226315544348,0.5813001341816053,0.4984871724074715,0.5796074159685204,0.5708629341357142,0.5805055904614599,0.6169542681234139,0.5880670073309646,0.5712542830418078,0.5886909100842799,0.6234613410840428,0.717460047400702,0.5906690326960368,0.6411888644673391,0.6394235021466199,0.5232386034071616,0.6421841217794899
2020-11-22,0.47032786491704026,0.7316934613147524,0.6632602134865156,0.6400687150750771,0.5731924601276175,0.5127977574653809,0.679814565603511,0.561069390262994,0.571606438610509,0.7684818773570427,0.5957104571799434,0.48590769272102274,0.5893486342195533,0.5946748746678681,0.5833972722196823,0.6290162750620166,0.6423528921635484,0.5087584934360175,0.6508168562085522,0.5113724685886833,0.6038605016258979,0.5821177660664725,0.6046434141802829,0.754524639036065,0.5230022723524945,0.5679240091197433,0.5141860503245824,0.5983957596079124,0.6606694448888194,0.6085818536236332,0.5320160243003108,0.5527915217338724,0.5243009512722514,0.6772978438288201,0.6175312585155538,0.5290784116724822,0.6543088354108686,0.6248997794177427,0.5680402385302677,0.4815624440855095,0.5688617470697396,0.5829562320363033,0.563783350311318,0.6256947896682681,0.5876997039552989,0.5637402713585433,0.5779376430789726,0.6175686558277867,0.7266043675393151,0.5891834194373589,0.5778319986694205,0.6295597004729896,0.5231650040857165,0.6517563943059159
2020-11-29,0.4475757885562946,0.668703074510457,0.5879325283221346,0.5530161239812176,0.5263527628455977,0.47721794533862827,0.6048509592855262,0.557832226198369,0.5158568079080366,0.662236660277556,0.525996861406486,0.49053231118461627,0.6279331890388901,0.5489604124232418,0.509911952798187,0.5421887575650984,0.5055732717887419,0.4399321590679544,0.5773226946041908,0.5014202770018515,0.616117658083588,0.5372260364523319,0.5559690623789363,0.7490277513294841,0.5856790847906576,0.5366693205108342,0.4753494684032941,0.5854934637644774,0.5775657856065258,0.5708682904308824,0.4529446588204619,0.4984462792091029,0.48546625021290063,0.5959812279369983,0.5558274912734344,0.4790956755172119,0.6535551092635894,0.558623337918302,0.52777877411946,0.4790946174626605,0.5198236676887374,0.589653521952299,0.5279453987330449,0.5616341227356135,0.5199129233811457,0.5091552809981345,0.5424647025923864,0.5615313308747212,0.637248225499367,0.537100068481619,0.527382528224468,0.5709582834510388,0.48701279203994086,0.5592502279428067
2020-12-06,0.47069717623410756,0.7470962768426984,0.69418909456594,0.6209194078398813,0.5589226048446265,0.5180501336267994,0.6617165988595717,0.5618535465634131,0.5708276330540014,0.7397910712194415,0.576081936289183,0.49340359292529945,0.5423320965328832,0.5732701591922894,0.5461316845214345,0.6111427817177305,0.6193987762814236,0.47533062271712184,0.6287682163401399,0.5198762515713663,0.6318723704685746,0.5706466081398067,0.5863533656569551,0.75530027349773,0.4949100872466941,0.521003984221137,0.5041519132986184,0.6140649830978931,0.6297464161096903,0.6122376292976695,0.515236217547286,0.5311208981723327,0.5307069129433931,0.6533532818686087,0.6023760404149944,0.5158956548379325,0.6569957720254609,0.6159041629988319,0.531074600178221,0.47429442150962187,0.5355580404565556,0.5937620953889986,0.5619903787530613,0.6653010205414205,0.5749507296565486,0.5665741414579276,0.5825180073000898,0.6225741414911102,0.724401760051564,0.5730271212091133,0.6042804547427053,0.6170866280633929,0.5228782533118791,0.6723463300750779
