date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2021-01-10,2991.0,14222.42857142857,2468145.0,12.118412816102781,57.62395876834047,0.21030163624858123,1642.857142857143,3635.1428571428573,6.656242412245403,14.728238645391002,14,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,46.8143043449731
2021-01-17,3492.714285714286,15535.857142857143,2468145.0,14.151171368433726,62.945479876008676,0.22481632352805953,1584.857142857143,3478.1428571428573,6.421248114908739,14.09213339225555,15,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,47.096506306148825
2021-01-24,3536.8571428571427,19533.0,2468145.0,14.330021708032318,79.14040706684575,0.18107086176507156,1441.4285714285713,3402.5714285714284,5.840129212135313,13.78594624129226,16,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,43.79587100399368
2021-01-31,2690.5714285714284,18790.85714285714,2468145.0,10.901188660193904,76.13352190757487,0.14318513562826907,1133.142857142857,3406.8571428571427,4.591070853385263,13.803310351932899,17,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,44.854190353890374
2021-02-07,1733.857142857143,15305.0,2468145.0,7.024940361514996,62.01013311616619,0.11328697437812106,851.4285714285714,3320.0,3.4496699806071827,13.451397709615927,18,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,51.51825378533802
2021-02-14,1132.0,12756.57142857143,2468145.0,4.5864404238810925,51.68485412555352,0.0887385773158932,659.4285714285714,3287.0,2.6717578239065025,13.317694057682997,19,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,53.50925695710021
2021-02-21,705.4285714285714,11392.714285714286,2468145.0,2.8581326114493737,46.15901531601379,0.06191927171500583,508.14285714285717,3213.285714285714,2.058804718291904,13.019031354663985,20,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,53.81657055309075
2021-02-28,405.0,9697.285714285714,2468145.0,1.640908455540497,39.28977314657653,0.04176426393247006,361.14285714285717,3267.8571428571427,1.463215723317946,13.240134363488137,21,Riverside,49.8,48.9,14.1,1.7,63.6,8.1,30.4,38.2,28.8,6.0,6.1,11.7,3.1,1,7.8,22,0.061505025273392216,53.59179108490926
2020-10-04,116.5,2705.25,1567975.0,0.7429965401234075,17.253144979990115,0.04306441179188615,96.0,2488.75,0.6122546596725076,15.872383169374512,0,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,56.948589177875164
2020-10-11,118.0,3783.714285714286,1567975.0,0.7525630191807905,24.131215648937552,0.03118628709506909,83.85714285714286,2476.8571428571427,0.5348117339698839,15.796534656848117,1,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,57.95403469542968
2020-10-18,98.85714285714286,4102.571428571428,1567975.0,0.6304765245437132,26.16477576856409,0.024096385542168676,78.28571428571429,2465.4285714285716,0.499279097471033,15.723647197363297,2,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,58.62347465172798
